    1  HONIARA/HENDERSON             AGGH  HONIARA, SOLOMON ISLANDS      0925420}16003120}000280  
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8060E+01  2.3787E+02  5.4758E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    1.15852030800979     
  Doserate calculation time in seconds.  4.6798706E-02
           7   48.0599191460658        237.869394085598     
   547.580686216074        1.15852030800979                1
  6.024805210172914E-002
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   4.8140E+01  2.3792E+02  5.1014E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    1.34527570027804     
  Doserate calculation time in seconds.  3.1196594E-02
           8   48.1404705888874        237.922489805885     
   510.139985105032        1.34527570027804                1
  8.266931377302983E-002
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   3.1196594E-02
 Finished:   4.8199E+01  2.3798E+02  4.8232E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    1.49401397991940     
  Doserate calculation time in seconds.  4.6798706E-02
           9   48.1990539388611        237.983239739803     
   482.320073296804        1.49401397991940                1
  0.107569546771686     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   3.1204224E-02
 Finished:   4.8269E+01  2.3808E+02  4.5142E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    2.03350029515217     
  Doserate calculation time in seconds.  6.2400818E-02
          10   48.2687687464864        238.079031748119     
   451.418100000000        2.03350029515217                1
  0.141461218357556     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8352E+01  2.3821E+02  4.1899E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    2.60475998473545     
  Doserate calculation time in seconds.  4.6806335E-02
          11   48.3521877194022        238.213774994227     
   418.985354701558        2.60475998473545                1
  0.184873884769814     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8439E+01  2.3835E+02  3.8931E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    3.13248831501447     
  Doserate calculation time in seconds.  4.6798706E-02
          12   48.4386047346912        238.353023752624     
   389.305516824644        3.13248831501447                1
  0.237082023353388     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   4.8527E+01  2.3850E+02  3.6296E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    3.60549158669287     
  Doserate calculation time in seconds.  4.6798706E-02
          13   48.5267731065686        238.495602642580     
   362.963482929006        3.60549158669287                1
  0.297173549798269     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8611E+01  2.3863E+02  3.4264E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    3.97415284074886     
  Doserate calculation time in seconds.  1.5602112E-02
          14   48.6111850976081        238.633199148958     
   342.635466093736        3.97415284074886                1
  0.363409430477417     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8700E+01  2.3878E+02  3.2396E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    4.31604505622328     
  Doserate calculation time in seconds.  4.6798706E-02
          15   48.7003622544894        238.779420249899     
   323.963800000000        4.31604505622328                1
  0.435343514747805     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8795E+01  2.3894E+02  3.0473E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    4.90688191654099     
  Doserate calculation time in seconds.  3.1196594E-02
          16   48.7953580760004        238.936015281746     
   304.731265380613        4.90688191654099                1
  0.517124880023488     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.8892E+01  2.3909E+02  2.9445E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.33385382949640     
  Doserate calculation time in seconds.  3.1204224E-02
          17   48.8916090416698        239.087922404059     
   294.453200000000        5.33385382949640                1
  0.606022443848428     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   4.9026E+01  2.3923E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.40452522530753     
  Doserate calculation time in seconds.  4.6798706E-02
          18   49.0262704042738        239.232136356278     
   293.107200000000        5.40452522530753                1
  0.696097864270220     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.9169E+01  2.3934E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.41996113718082     
  Doserate calculation time in seconds.  3.1204224E-02
          19   49.1685090308655        239.344697231775     
   293.107200000000        5.41996113718082                1
  0.786430549889900     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.1196594E-02
 Finished:   4.9288E+01  2.3944E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.43233242206918     
  Doserate calculation time in seconds.  4.6798706E-02
          20   49.2880934874089        239.437274282624     
   293.107200000000        5.43233242206918                1
  0.876969423591053     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.1196594E-02
  FORBUSH time in seconds.   9.3605042E-02
 Finished:   4.9402E+01  2.3953E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.44364329990919     
  Doserate calculation time in seconds.  0.1716003    
          21   49.4021479429179        239.526283383621     
   293.107200000000        5.44364329990919                1
  0.967696811922873     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.1196594E-02
 Finished:   4.9508E+01  2.3961E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.45409307260730     
  Doserate calculation time in seconds.  6.2400818E-02
          22   49.5077313348378        239.609116384904     
   293.107200000000        5.45409307260730                1
   1.05859836313299     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   4.9626E+01  2.3970E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.46579496029023     
  Doserate calculation time in seconds.  6.2400818E-02
          23   49.6262619763758        239.702430240094     
   293.107200000000        5.46579496029023                1
   1.14969494580450     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   4.9751E+01  2.3980E+02  2.9311E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    5.47809507707158     
